
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __mag,_comp |   mavar,__deg |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __L/D,ratio |   ___cl,total |   ___cd,total |   wing1,_lift |   wing1,_lift |   wing2,_lift |   wing2,_lift |   hstab,_lift |   hstab,_lift |   vstb1,_lift |   vstb2,_lift | 
    744.27917 |     732.49548 |     732.49548 |       0.00000 |      20.77867 |      15.77867 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28644 |      -0.20233 |     118.16100 |     131.07808 |     131.01707 |      12.91708 |      92.28645 |       0.20217 |     180.00000 |      -0.05696 |      -0.00000 |      -0.32632 |     129.91406 |    -398.12399 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    745.27942 |     733.49554 |     733.49554 |       0.00000 |      20.77899 |      15.77899 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28646 |      -0.20234 |     118.16100 |     131.07808 |     131.01707 |      12.91708 |     -87.71352 |      -0.20218 |     180.00000 |       0.03651 |      -0.00000 |      -0.36195 |    -137.94667 |     381.11890 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    746.28137 |     734.49652 |     734.49652 |       0.00000 |      20.77931 |      15.77931 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28673 |      -0.20238 |     118.16098 |     131.07806 |     131.01707 |      12.91708 |     -87.71325 |      -0.20222 |     180.00000 |       0.02206 |      -0.00000 |      -0.22021 |     724.91595 |   -3291.90405 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
    747.27979 |     735.49548 |     735.49548 |       0.00000 |      20.77963 |      15.77963 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28684 |      -0.20268 |     118.16101 |     131.07809 |     131.01714 |      12.91708 |      92.28685 |       0.20251 |     180.00000 |      -0.06015 |      -0.00000 |      -0.28055 |    -660.19019 |    2353.21899 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    748.27814 |     736.49780 |     736.49780 |       0.00000 |      20.77995 |      15.77995 |     299.93591 |      -0.00001 |       0.00007 |       0.00007 |       0.00007 |      -0.00001 |       0.00008 |       0.00008 |       2.28644 |      -0.20240 |     118.16103 |     131.07811 |     131.01714 |      12.91708 |      92.28645 |       0.20224 |     180.00000 |      -0.20276 |      -0.00000 |      -0.81747 |      28.70408 |     -35.11313 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    749.27875 |     737.49548 |     737.49548 |       0.00000 |      20.78025 |      15.78025 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00004 |       0.00004 |       2.28665 |      -0.20237 |     118.16105 |     131.07812 |     131.01714 |      12.91708 |     -87.71333 |      -0.20221 |     180.00000 |       0.10870 |      -0.00000 |      -0.34309 |      53.75935 |    -156.68991 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
    750.27869 |     738.49524 |     738.49524 |       0.00000 |      20.78056 |      15.78056 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28634 |      -0.20233 |     118.16106 |     131.07814 |     131.01714 |      12.91708 |      92.28635 |       0.20217 |     180.00000 |      -0.05924 |      -0.00000 |      -0.45741 |     179.23584 |    -391.85300 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    751.28137 |     739.49701 |     739.49701 |       0.00000 |      20.78087 |      15.78087 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28640 |      -0.20234 |     118.16108 |     131.07816 |     131.01714 |      12.91708 |     -87.71358 |      -0.20218 |     180.00000 |       0.01608 |      -0.00000 |      -0.45769 |   -1327.46094 |    2900.36426 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    752.28400 |     740.48474 |     740.48474 |       0.00000 |      20.78117 |      15.78117 |     299.93591 |      -0.00001 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00003 |       0.00003 |       2.28686 |      -0.20234 |     118.16108 |     131.07816 |     131.01714 |      12.91708 |      92.28687 |       0.20218 |     180.00000 |      -0.08173 |      -0.00000 |      -0.08610 |    -122.04337 |    1417.43286 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    753.27954 |     741.49670 |     741.49670 |       0.00000 |      20.78148 |      15.78148 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28661 |      -0.20235 |     118.16110 |     131.07819 |     131.01714 |      12.91708 |     -87.71336 |      -0.20219 |     180.00000 |       0.03091 |      -0.00000 |      -0.11806 |    -841.05316 |    7124.02002 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
    754.28021 |     742.49902 |     742.49902 |       0.00000 |      20.78177 |      15.78177 |     299.93591 |      -0.00001 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00003 |       0.00003 |       2.28698 |      -0.20241 |     118.16110 |     131.07819 |     131.01714 |      12.91708 |      92.28699 |       0.20225 |     180.00000 |      -0.08877 |      -0.00000 |      -0.08128 |     -76.87432 |     945.81592 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    755.28125 |     743.49695 |     743.49695 |       0.00000 |      20.78209 |      15.78209 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28640 |      -0.20235 |     118.16113 |     131.07822 |     131.01714 |      12.91708 |      92.28641 |       0.20219 |     180.00000 |      -0.05934 |      -0.00000 |      -0.20476 |      93.61135 |    -457.18481 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    756.28369 |     744.48505 |     744.48505 |       0.00000 |      20.78241 |      15.78241 |     299.93591 |      -0.00001 |       0.00016 |       0.00016 |       0.00016 |      -0.00001 |       0.00018 |       0.00018 |       2.28641 |      -0.20252 |     118.16112 |     131.07820 |     131.01721 |      12.91708 |     -87.71357 |      -0.20236 |     180.00000 |       0.46302 |      -0.00000 |      -0.22006 |     -11.05663 |      50.24479 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
    757.28107 |     745.49683 |     745.49683 |       0.00000 |      20.78271 |      15.78271 |     299.93591 |      -0.00001 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28669 |      -0.20228 |     118.16115 |     131.07823 |     131.01721 |      12.91708 |      92.28670 |       0.20212 |     180.00000 |      -0.00917 |      -0.00000 |      -0.13935 |  -12420.34863 |   89129.18750 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    758.28925 |     746.50604 |     746.50604 |       0.00000 |      20.78304 |      15.78304 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28631 |      -0.20229 |     118.16116 |     131.07825 |     131.01721 |      12.91708 |      92.28632 |       0.20213 |     180.00000 |      -0.05684 |      -0.00000 |      -0.49006 |     185.95386 |    -379.45294 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    759.28918 |     747.50610 |     747.50610 |       0.00000 |      20.78335 |      15.78335 |     299.93591 |      -0.00001 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00003 |       0.00003 |       2.28644 |      -0.20224 |     118.16117 |     131.07825 |     131.01721 |      12.91708 |     -87.71355 |      -0.20208 |     180.00000 |       0.08488 |      -0.00000 |      -0.47778 |     -40.13822 |      84.01060 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    760.28937 |     748.50629 |     748.50629 |       0.00000 |      20.78368 |      15.78368 |     299.93591 |      -0.00001 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28687 |      -0.20236 |     118.16120 |     131.07828 |     131.01721 |      12.91708 |     -87.71311 |      -0.20219 |     180.00000 |       0.00356 |      -0.00000 |      -0.13323 |   81721.60938 | -613407.56250 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    761.29028 |     749.50690 |     749.50690 |       0.00000 |      20.78400 |      15.78400 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28641 |      -0.20235 |     118.16120 |     131.07828 |     131.01721 |      12.91708 |      92.28642 |       0.20219 |     180.00000 |      -0.05901 |      -0.00000 |      -0.34894 |     147.94063 |    -423.97687 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    762.28955 |     750.50439 |     750.50439 |       0.00000 |      20.78431 |      15.78431 |     299.93591 |      -0.00001 |       0.00008 |       0.00007 |       0.00007 |      -0.00001 |       0.00008 |       0.00008 |       2.28689 |      -0.20258 |     118.16124 |     131.07832 |     131.01721 |      12.91708 |      92.28690 |       0.20241 |     180.00000 |      -0.21338 |      -0.00000 |       0.63143 |       1.68744 |       2.67242 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
    763.28943 |     751.50708 |     751.50708 |       0.00000 |      20.78463 |      15.78463 |     299.93591 |      -0.00001 |       0.00005 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28628 |      -0.20235 |     118.16125 |     131.07834 |     131.01721 |      12.91708 |     -87.71370 |      -0.20219 |     180.00000 |       0.12855 |      -0.00000 |      -0.38833 |     -14.43882 |      37.18208 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
    764.28967 |     752.50708 |     752.50708 |       0.00000 |      20.78494 |      15.78494 |     299.93591 |      -0.00001 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28654 |      -0.20228 |     118.16124 |     131.07832 |     131.01721 |      12.91708 |      92.28654 |       0.20212 |     180.00000 |      -0.00076 |      -0.00000 |      -0.08918 | -1374546.00000 | 15413403.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
    765.28986 |     753.50702 |     753.50702 |       0.00000 |      20.78525 |      15.78525 |     299.93591 |      -0.00001 |       0.00008 |       0.00008 |       0.00008 |      -0.00001 |       0.00009 |       0.00009 |       2.28699 |      -0.20242 |     118.16125 |     131.07834 |     131.01729 |      12.91708 |      92.28700 |       0.20226 |     180.00000 |      -0.23307 |      -0.00000 |      -0.26649 |      -7.96988 |      29.90679 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    766.28961 |     754.50690 |     754.50690 |       0.00000 |      20.78557 |      15.78557 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00004 |       0.00004 |       2.28608 |      -0.20228 |     118.16127 |     131.07835 |     131.01729 |      12.91708 |     -87.71391 |      -0.20212 |     180.00000 |       0.10500 |      -0.00000 |      -0.17946 |    -148.18256 |     825.69263 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    767.28961 |     755.50653 |     755.50653 |       0.00000 |      20.78588 |      15.78588 |     299.93591 |      -0.00001 |       0.00006 |       0.00006 |       0.00006 |      -0.00001 |       0.00006 |       0.00006 |       2.28692 |      -0.20235 |     118.16127 |     131.07835 |     131.01729 |      12.91708 |     -87.71306 |      -0.20219 |     180.00000 |       0.16213 |      -0.00000 |      -0.26886 |      14.95705 |     -55.63138 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    768.29071 |     756.50690 |     756.50690 |       0.00000 |      20.78618 |      15.78618 |     299.93591 |      -0.00001 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00005 |       0.00005 |       2.28673 |      -0.20232 |     118.16129 |     131.07837 |     131.01729 |      12.91708 |      92.28674 |       0.20216 |     180.00000 |      -0.13879 |      -0.00000 |      -0.36918 |     -11.30184 |      30.61321 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
    769.29083 |     757.50690 |     757.50690 |       0.00000 |      20.78649 |      15.78649 |     299.93591 |      -0.00001 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00005 |       0.00005 |       2.28654 |      -0.20238 |     118.16129 |     131.07837 |     131.01729 |      12.91708 |     -87.71345 |      -0.20222 |     180.00000 |       0.13892 |      -0.00000 |      -0.48808 |     -11.40089 |      23.35853 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
    770.29950 |     758.52380 |     758.52380 |       0.00000 |      20.78681 |      15.78681 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28651 |      -0.20238 |     118.16131 |     131.07838 |     131.01729 |      12.91708 |      92.28651 |       0.20222 |     180.00000 |      -0.05285 |      -0.00000 |      -0.20260 |     105.72636 |    -521.84558 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
